invoice,custID,prodID,salesDate,amt,qty,discounted
50503,29,24,30-08-05,240,69,0
50504,26,15,28-03-08,305,76,0
50504,26,62,28-03-08,321,117,0
50504,26,57,28-03-08,371,11,0
50504,26,103,28-03-08,148,173,0
50505,16,81,22-02-06,211,29,0
50506,29,6,30-08-06,182,129,0
50507,14,12,29-10-10,249,179,0
50508,14,89,14-03-09,386,114,0
50509,38,73,6/10/07,300,176,0
50509,38,50,6/10/07,308,182,0
50509,38,71,6/10/07,209,20,0
50510,38,43,6/10/06,164,76,0
50511,18,89,16-06-10,233,142,0
50512,10,51,30-12-05,370,78,0
50512,10,96,30-12-05,309,151,0
50513,38,88,6/10/09,207,93,0
50514,38,101,6/10/08,362,198,0
50515,23,99,21-12-06,221,64,0
50516,13,87,7/7/07,162,34,0
50517,6,33,16-08-07,283,161,0
50518,28,42,23-09-06,276,54,0
50518,28,46,23-09-06,167,113,0
50518,28,35,23-09-06,102,107,0
50518,28,80,23-09-06,132,87,0
50518,28,95,23-09-06,143,184,0
50518,28,49,23-09-06,264,43,0
50518,28,55,23-09-06,280,107,0
50518,28,96,23-09-06,286,33,0
50519,28,23,23-09-09,311,116,0
50520,23,38,22-01-05,342,98,0
50521,13,82,7/7/09,107,30,0
50522,10,58,30-12-09,369,163,0
50522,10,28,30-12-09,316,92,0
50523,29,43,30-11-09,208,124,0
50524,29,23,30-11-07,159,112,0
50524,29,33,30-11-07,278,122,0
50525,27,99,24-09-07,244,156,0
50526,29,92,30-11-05,177,55,0
50526,29,33,30-11-05,140,30,0
50527,27,43,18-02-10,282,159,0
50528,36,102,7/12/09,348,158,0
50528,36,87,7/12/09,144,91,0
50529,32,104,15-03-10,127,105,0
50529,32,83,15-03-10,332,156,0
50530,25,72,18-07-09,238,184,0
50530,25,86,18-07-09,208,148,0
50531,25,66,16-03-08,116,184,0
50531,25,7,16-03-08,346,27,0
50532,24,82,9/6/09,316,136,0
50533,38,62,27-10-07,290,145,0
50534,10,99,13-08-10,206,22,0
50535,4,77,19-06-10,217,170,0
50535,4,45,19-06-10,290,81,0
50535,4,81,19-06-10,335,89,0
50536,24,76,9/6/05,389,66,0
50537,25,72,16-03-06,107,57,0
50537,25,34,16-03-06,229,44,0
50538,25,66,16-03-07,328,130,0
50538,25,93,16-03-07,251,172,0
50539,7,105,30-05-10,223,180,0
50539,7,70,30-05-10,246,160,0
50539,7,66,30-05-10,278,190,0
50540,33,78,10/8/10,333,53,0
50541,16,35,8/4/10,120,26,0
50542,33,70,27-05-08,370,153,0
50542,33,77,27-05-08,366,107,0
50543,1,12,19-04-05,210,110,0
50544,12,95,30-03-08,197,43,0
50545,1,53,19-04-07,132,93,0
50546,1,76,19-04-06,179,197,0
50547,17,71,13-01-07,359,21,0
50547,17,60,13-01-07,235,120,0
50548,17,80,13-01-05,219,62,0
50549,38,83,20-05-10,153,98,0
50549,38,105,20-05-10,123,105,0
50550,17,53,13-01-08,354,18,0
50551,1,53,19-04-09,279,122,0
50552,1,8,19-04-08,320,122,0
50553,3,81,13-05-10,252,48,0
50554,40,71,23-01-10,172,138,0
50554,40,25,23-01-10,321,151,0
50555,34,62,23-08-08,160,143,0
50556,10,28,2/12/06,130,148,0
50557,34,66,18-03-10,380,192,0
50557,34,17,18-03-10,396,179,0
50557,34,50,18-03-10,288,112,0
50558,40,52,31-03-08,345,96,0
50558,40,82,31-03-08,166,45,0
50558,40,50,31-03-08,221,173,0
50559,40,100,31-03-09,152,52,0
50559,40,3,31-03-09,295,76,0
50560,8,17,25-10-06,379,54,0
50561,30,63,5/5/10,355,31,0
50562,40,105,31-03-05,396,193,0
50563,40,34,31-03-07,123,160,0
50564,4,60,6/2/10,260,100,0
50564,4,94,6/2/10,222,111,0
50564,4,97,6/2/10,281,131,0
50565,16,32,26-06-05,303,29,0
50566,16,85,26-06-06,332,51,0
50566,16,52,26-06-06,155,185,0
50566,16,58,26-06-06,132,147,0
50567,28,78,30-05-06,377,138,0
50568,8,47,1/2/09,124,191,0
50569,8,49,1/2/06,242,39,0
50569,8,21,1/2/06,114,20,0
50570,8,88,1/2/05,261,125,0
50571,5,11,26-07-05,220,88,0
50571,5,25,26-07-05,136,10,0
50572,16,21,26-06-08,184,117,0
50572,16,92,26-06-08,101,95,0
50573,16,38,26-06-09,137,166,0
50574,15,45,19-01-10,223,15,0
50575,24,46,2/8/09,307,116,0
50575,24,78,2/8/09,391,149,0
50576,24,90,2/8/08,334,109,0
50577,36,61,8/7/10,361,75,0
50577,36,4,8/7/10,383,158,0
50578,20,73,15-06-08,106,122,0
50579,5,59,15-06-10,164,147,0
50580,21,51,1/7/10,208,161,0
50580,21,79,1/7/10,115,12,0
50581,20,58,15-06-07,119,88,0
50581,20,100,15-06-07,312,111,0
50582,20,57,15-06-06,386,83,0
50583,24,58,2/8/07,177,34,0
50583,24,75,2/8/07,248,21,0
50583,24,60,2/8/07,101,138,0
50583,24,27,2/8/07,374,194,0
50584,24,47,2/8/06,211,113,0
50584,24,84,2/8/06,347,102,0
50584,24,32,2/8/06,348,182,0
50585,10,68,9/1/05,253,14,0
50585,10,97,9/1/05,187,176,0
50586,19,1,22-04-06,206,19,0
50586,19,36,22-04-06,113,72,0
50586,19,35,22-04-06,262,45,0
50587,9,66,1/10/10,260,26,0
50588,16,74,17-06-05,189,34,0
50589,32,32,1/2/07,281,51,0
50589,32,13,1/2/07,340,42,0
50590,32,58,1/2/06,177,11,0
50590,32,22,1/2/06,282,140,0
50590,32,77,1/2/06,236,192,0
50590,32,72,1/2/06,336,188,0
50591,32,32,1/2/05,317,191,0
50592,18,91,24-05-06,326,123,0
50593,1,79,28-07-07,124,58,0
50594,8,99,23-08-09,107,152,0
50595,8,65,23-08-08,382,157,0
50596,32,53,1/2/09,265,160,0
50596,32,21,1/2/09,351,168,0
50597,6,8,13-01-08,202,168,0
50598,39,18,23-01-10,203,118,0
50599,33,89,27-12-05,230,199,0
50599,33,104,27-12-05,396,28,0
50599,33,54,27-12-05,197,58,0
50600,6,12,13-01-05,191,133,0
50600,6,55,13-01-05,137,69,0
50601,6,85,13-01-07,369,96,0
50602,6,73,13-01-06,181,113,0
50603,34,90,17-10-07,355,101,0
50604,6,13,17-03-07,252,83,0
50605,7,66,26-09-08,183,30,0
50606,7,12,26-09-07,238,70,0
50606,7,15,26-09-07,290,108,0
50607,7,101,26-09-05,214,42,0
50607,7,44,26-09-05,349,139,0
50607,7,94,26-09-05,274,107,0
50607,7,63,26-09-05,116,58,0
50608,24,40,10/10/10,357,131,0
50609,4,94,8/10/09,355,130,0
50610,22,62,14-09-07,263,51,0
50611,14,82,18-11-07,345,27,0
50611,14,64,18-11-07,161,118,0
50612,33,78,27-12-08,211,165,0
50613,16,14,5/12/06,273,145,0
50614,22,35,14-09-09,115,154,0
50615,22,61,14-09-08,308,152,0
50615,22,26,14-09-08,123,135,0
50616,28,95,11/10/07,262,19,0
50617,36,26,13-05-06,190,39,0
50617,36,1,13-05-06,140,147,0
50617,36,48,13-05-06,145,35,0
50618,9,87,21-09-10,246,186,0
50619,37,66,17-04-07,321,169,0
50620,6,11,25-12-08,113,80,0
50620,6,4,25-12-08,180,104,0
50620,6,27,25-12-08,137,154,0
50621,8,28,30-04-06,118,118,0
50622,17,48,13-05-08,300,137,0
50623,17,41,13-05-09,322,14,0
50624,17,85,13-05-06,131,32,0
50624,17,90,13-05-06,198,169,0
50625,17,87,13-05-05,245,147,0
50625,17,84,13-05-05,283,33,0
50625,17,2,13-05-05,388,187,0
50625,17,89,13-05-05,239,17,0
50626,6,52,25-12-06,293,118,0
50626,6,101,25-12-06,218,30,0
50627,6,36,25-12-07,283,120,0
50627,6,64,25-12-07,140,193,0
50628,5,26,5/9/10,287,118,0
50628,5,3,5/9/10,263,171,0
50629,37,84,17-04-08,342,144,0
50630,29,27,15-12-09,318,83,0
50631,40,46,18-08-08,272,28,0
50631,40,43,18-08-08,213,101,0
50632,40,10,18-08-09,152,24,0
50632,40,60,18-08-09,227,139,0
50633,17,61,17-09-05,353,132,0
50634,29,2,15-12-08,323,194,0
50634,29,80,15-12-08,319,140,0
50634,29,4,15-12-08,131,19,0
50635,37,73,29-03-06,389,150,0
50636,40,45,18-08-06,173,164,0
50636,40,69,18-08-06,245,91,0
50637,3,39,10/8/10,115,157,0
50637,3,16,10/8/10,189,75,0
50638,40,75,18-08-05,388,164,0
50638,40,41,18-08-05,337,64,0
50639,39,104,20-06-09,390,108,0
50639,39,14,20-06-09,195,133,0
50639,39,91,20-06-09,133,129,0
50640,39,46,20-06-08,212,178,0
50641,14,92,12/8/10,309,183,0
50642,4,34,7/9/07,276,103,0
50642,4,94,7/9/07,238,64,0
50643,33,66,20-02-09,133,102,0
50644,33,75,20-02-07,373,37,0
50645,33,80,20-02-06,292,24,0
50645,33,26,20-02-06,108,159,0
50645,33,39,20-02-06,163,13,0
50646,39,7,20-06-07,179,160,0
50647,34,61,28-06-09,212,168,0
50648,20,68,17-01-09,243,113,0
50648,20,43,17-01-09,386,180,0
50649,8,35,30-04-09,103,188,0
50649,8,74,30-04-09,224,159,0
50650,9,54,13-02-10,278,65,0
50650,9,10,13-02-10,249,116,0
50651,20,29,17-01-07,210,189,0
50652,23,43,21-06-10,311,74,0
50653,1,72,12/2/10,294,77,0
50654,21,9,28-02-08,309,56,0
50654,21,37,28-02-08,384,173,0
50654,21,5,28-02-08,394,114,0
50654,21,43,28-02-08,326,145,0
50654,21,80,28-02-08,267,65,0
50655,2,98,17-08-08,333,89,0
50655,2,35,17-08-08,224,71,0
50655,2,95,17-08-08,375,149,0
50656,36,4,27-09-10,128,109,0
50656,36,64,27-09-10,347,26,0
50657,2,1,17-08-06,166,171,0
50657,2,42,17-08-06,348,123,0
50658,2,16,17-08-07,394,66,0
50658,2,58,17-08-07,145,163,0
50659,21,76,28-02-06,340,51,0
50660,2,4,17-08-05,396,196,0
50660,2,34,17-08-05,222,112,0
50660,2,30,17-08-05,231,46,0
50661,32,20,21-06-07,300,113,0
50661,32,30,21-06-07,190,171,0
50661,32,33,21-06-07,288,197,0
50662,24,55,22-09-05,399,199,0
50662,24,73,22-09-05,240,12,0
50662,24,26,22-09-05,158,167,0
50663,24,49,22-09-06,246,44,0
50663,24,8,22-09-06,388,65,0
50664,26,49,17-02-08,251,17,0
50664,26,45,17-02-08,224,94,0
50665,17,55,27-03-07,204,84,0
50666,9,48,12/9/10,172,31,0
50667,11,100,25-10-10,135,88,0
50667,11,48,25-10-10,233,193,0
50668,26,65,17-02-07,284,185,0
50668,26,93,17-02-07,138,128,0
50669,26,100,17-02-06,140,11,0
50670,26,74,17-02-05,278,47,0
50670,26,28,17-02-05,342,131,0
50671,32,43,31-05-06,183,182,0
50671,32,98,31-05-06,276,52,0
50672,36,7,20-07-09,257,10,0
50672,36,86,20-07-09,227,159,0
50672,36,27,20-07-09,111,160,0
50673,36,73,20-07-06,135,125,0
50673,36,31,20-07-06,161,166,0
50674,36,39,20-07-05,226,126,0
50674,36,76,20-07-05,336,49,0
50675,32,21,1/11/09,346,130,0
50676,27,76,8/6/06,243,36,0
50676,27,32,8/6/06,342,194,0
50677,39,18,2/9/07,364,97,0
50678,36,68,23-01-07,347,155,0
50679,27,83,18-09-07,354,42,0
50679,27,101,18-09-07,343,196,0
50679,27,8,18-09-07,143,141,0
50680,21,54,11/1/06,282,117,0
50681,30,94,6/12/09,197,89,0
50681,30,19,6/12/09,140,115,0
50682,17,85,29-08-10,315,130,0
50682,17,74,29-08-10,304,12,0
50683,20,2,27-06-05,249,122,0
50684,37,90,14-09-09,242,106,0
50685,17,65,9/4/09,219,45,0
50686,31,33,29-08-08,292,133,0
50687,31,33,29-08-09,183,29,0
50688,31,98,29-08-06,305,138,0
50689,31,59,29-08-07,363,129,0
50689,31,11,29-08-07,159,108,0
50690,31,31,29-08-05,112,199,0
50691,8,85,7/10/10,348,43,0
50692,36,103,25-08-10,107,82,0
50693,6,99,30-04-06,293,112,0
50694,40,21,13-01-08,344,108,0
50694,40,28,13-01-08,263,167,0
50695,40,29,13-01-09,130,12,0
50695,40,59,13-01-09,190,122,0
50696,28,64,31-10-08,300,69,0
50697,28,10,31-10-06,375,157,0
50698,36,25,13-05-07,117,199,0
50699,7,82,11/8/05,113,88,0
50700,19,92,2/9/07,168,102,0
50701,6,37,30-04-09,232,14,0
50701,6,30,30-04-09,141,93,0
50701,6,90,30-04-09,190,106,0
50702,19,55,2/9/05,355,185,0
50702,19,45,2/9/05,206,139,0
50702,19,61,2/9/05,262,193,0
50703,28,84,26-06-05,154,35,0
50703,28,82,26-06-05,113,18,0
50703,28,104,26-06-05,265,170,0
50704,15,14,10/6/07,171,78,0
50704,15,46,10/6/07,141,191,0
50704,15,10,10/6/07,339,25,0
50705,28,90,26-06-07,211,103,0
50706,29,50,7/5/10,185,166,0
50707,31,49,27-02-07,141,114,0
50708,28,100,26-06-09,135,186,0
50708,28,83,26-06-09,229,104,0
50708,28,86,26-06-09,282,11,0
50709,28,39,26-06-08,316,180,0
50709,28,8,26-06-08,221,191,0
50709,28,94,26-06-08,263,31,0
50710,15,38,10/6/08,318,63,0
50711,15,17,10/6/09,324,66,0
50712,31,94,5/10/05,328,16,0
50713,24,21,31-05-09,209,78,0
50714,31,54,5/10/07,383,191,0
50715,27,43,30-05-07,184,90,0
50716,38,5,15-09-07,233,29,0
50716,38,46,15-09-07,164,46,0
50716,38,86,15-09-07,240,178,0
50717,38,68,15-09-06,383,106,0
50718,38,96,15-09-05,177,72,0
50718,38,76,15-09-05,181,180,0
50718,38,48,15-09-05,170,58,0
50718,38,99,15-09-05,184,52,0
50719,38,18,15-09-09,349,137,0
50720,31,63,5/10/09,140,78,0
50721,2,32,25-08-07,378,196,0
50722,24,102,31-05-06,238,162,0
50723,24,87,31-05-07,156,66,0
50724,32,60,9/6/10,139,175,0
50724,32,85,9/6/10,200,37,0
50724,32,55,9/6/10,267,140,0
50724,32,10,9/6/10,311,154,0
50725,39,99,22-10-10,156,69,0
50725,39,101,22-10-10,188,140,0
50726,19,18,27-03-09,280,101,0
50726,19,91,27-03-09,383,10,0
50727,28,44,20-05-10,239,168,0
50727,28,52,20-05-10,256,144,0
50728,39,40,20-02-05,359,182,0
50729,39,11,20-02-07,361,73,0
50729,39,65,20-02-07,203,45,0
50730,39,74,20-02-06,220,195,0
50731,15,99,1/3/09,242,45,0
50732,15,67,1/3/08,268,180,0
50732,15,27,1/3/08,179,140,0
50732,15,1,1/3/08,371,174,0
50733,15,83,1/3/07,244,17,0
50734,15,72,1/3/06,355,130,0
50735,39,9,20-02-09,154,180,0
50735,39,3,20-02-09,195,128,0
50736,39,81,20-02-08,212,183,0
50737,22,11,8/4/09,220,79,0
50737,22,14,8/4/09,300,44,0
50737,22,16,8/4/09,277,103,0
50737,22,64,8/4/09,240,94,0
50738,22,30,8/4/08,289,84,0
50738,22,10,8/4/08,113,102,0
50739,22,43,8/4/05,257,73,0
50739,22,61,8/4/05,323,157,0
50740,22,102,8/4/07,250,156,0
50741,22,71,8/4/06,192,63,0
50742,13,4,2/4/06,318,94,0
50742,13,66,2/4/06,148,96,0
50742,13,45,2/4/06,276,24,0
50743,40,71,15-07-06,116,105,0
50744,6,103,23-05-08,237,43,0
50744,6,47,23-05-08,345,51,0
50744,6,31,23-05-08,226,39,0
50745,40,29,15-07-05,264,103,0
50745,40,27,15-07-05,245,184,0
50746,19,23,25-01-07,290,184,0
50746,19,13,25-01-07,128,163,0
50747,19,33,25-01-05,154,81,0
50748,40,83,3/12/05,327,51,0
50749,19,105,25-01-09,161,194,0
50749,19,93,25-01-09,156,151,0
50749,19,31,25-01-09,166,106,0
50750,37,23,16-08-08,367,184,0
50751,37,10,16-08-09,257,199,0
50752,32,22,26-01-10,286,39,0
50752,32,40,26-01-10,386,53,0
50753,3,105,20-09-10,156,163,0
50754,36,57,30-11-09,258,28,0
50755,15,36,17-09-10,331,113,0
50755,15,43,17-09-10,172,109,0
50756,2,82,23-12-06,119,173,0
50756,2,37,23-12-06,163,31,0
50756,2,46,23-12-06,364,10,0
50757,20,16,5/1/06,144,40,0
50758,25,32,4/12/05,195,183,0
50759,36,68,30-11-07,338,15,0
50759,36,3,30-11-07,305,169,0
50760,25,41,14-08-07,325,146,0
50760,25,7,14-08-07,321,65,0
50761,25,77,14-08-06,349,56,0
50761,25,7,14-08-06,370,126,0
50762,27,66,8/10/08,153,58,0
50763,25,11,14-08-09,307,175,0
50763,25,4,14-08-09,338,28,0
50764,25,45,14-08-08,326,36,0
50765,30,91,10/5/08,209,69,0
50766,35,2,30-06-10,274,13,0
50766,35,50,30-06-10,281,189,0
50766,35,105,30-06-10,363,172,0
50766,35,11,30-06-10,202,78,0
50767,32,97,10/7/06,192,158,0
50768,32,94,10/7/07,293,14,0
50769,29,74,2/12/07,181,66,0
50770,32,33,10/7/05,272,109,0
50770,32,49,10/7/05,396,17,0
50771,29,33,2/12/09,170,99,0
50771,29,77,2/12/09,187,124,0
50772,3,101,26-04-10,135,179,0
50773,24,72,14-08-07,213,171,0
50773,24,99,14-08-07,190,82,0
50774,35,19,5/4/08,223,187,0
50775,24,95,14-08-09,335,99,0
50776,11,26,29-08-09,390,147,0
50777,12,7,27-08-05,268,200,0
50778,18,71,9/2/10,337,27,0
50778,18,79,9/2/10,135,136,0
50778,18,91,9/2/10,363,82,0
50779,28,2,30-07-08,245,74,0
50779,28,10,30-07-08,224,49,0
50780,12,97,24-12-07,202,15,0
50780,12,59,24-12-07,383,46,0
50781,12,103,24-12-06,314,98,0
50782,34,100,3/10/07,103,81,0
50783,16,20,6/12/05,344,79,0
50784,28,39,30-07-06,318,130,0
50785,30,80,30-10-10,231,153,0
50786,29,9,4/11/05,189,150,0
50786,29,89,4/11/05,384,75,0
50787,12,81,24-12-09,285,143,0
50788,12,87,24-12-08,177,134,0
50788,12,9,24-12-08,135,41,0
50789,6,8,16-02-10,102,65,0
50789,6,88,16-02-10,361,158,0
50790,29,74,29-07-09,187,96,0
50791,22,104,25-03-07,247,85,0
50792,28,99,13-07-10,139,164,0
50793,22,60,25-03-05,160,190,0
50794,6,13,22-01-06,346,180,0
50795,6,92,22-01-09,189,184,0
50796,6,8,22-01-08,100,27,0
50796,6,92,22-01-08,394,40,0
50796,6,85,22-01-08,163,106,0
50797,22,69,25-03-08,227,85,0
50798,29,49,29-07-06,368,64,0
50798,29,69,29-07-06,187,84,0
50799,29,91,29-07-07,222,138,0
50799,29,38,29-07-07,268,183,0
50800,21,40,11/2/06,397,110,0
50801,29,3,29-07-05,240,105,0
50801,29,30,29-07-05,271,120,0
50801,29,68,29-07-05,168,153,0
50801,29,61,29-07-05,199,81,0
50802,33,73,26-07-08,114,161,0
50802,33,98,26-07-08,304,155,0
50803,14,14,30-09-06,299,128,0
50804,14,21,30-09-05,364,105,0
50804,14,27,30-09-05,276,196,0
50805,14,94,30-09-08,152,149,0
50805,14,27,30-09-08,104,66,0
50806,14,10,30-09-09,159,180,0
50807,33,11,26-07-06,187,197,0
50807,33,63,26-07-06,181,76,0
50808,33,57,26-07-07,238,47,0
50808,33,22,26-07-07,276,52,0
50809,29,73,7/9/10,377,61,0
50810,32,52,20-06-08,300,187,0
50810,32,31,20-06-08,192,19,0
50810,32,3,20-06-08,306,102,0
50810,32,80,20-06-08,245,155,0
50811,32,29,20-06-09,186,48,0
50811,32,53,20-06-09,209,114,0
50812,32,89,20-06-05,382,100,0
50812,32,37,20-06-05,307,187,0
50813,32,85,20-06-06,240,53,0
50813,32,93,20-06-06,332,152,0
50814,32,23,20-06-07,345,170,0
50815,37,65,2/9/10,306,58,0
50816,10,29,26-06-07,274,124,0
50816,10,20,26-06-07,117,164,0
50817,8,63,27-05-09,176,61,0
50817,8,1,27-05-09,342,54,0
50818,9,93,9/8/10,304,121,0
50819,9,68,27-08-09,110,164,0
50819,9,49,27-08-09,232,28,0
50820,10,29,26-06-08,304,138,0
50820,10,78,26-06-08,142,43,0
50821,12,73,21-10-05,224,158,0
50821,12,2,21-10-05,179,131,0
50821,12,83,21-10-05,106,73,0
50822,12,105,21-10-07,186,122,0
50823,3,83,20-05-07,290,72,0
50824,31,101,13-03-06,120,180,0
50824,31,69,13-03-06,258,156,0
50825,31,40,13-03-07,270,139,0
50825,31,102,13-03-07,187,122,0
50826,11,37,7/10/09,163,50,0
50826,11,74,7/10/09,139,56,0
50827,11,35,7/10/08,384,83,0
50828,12,27,21-10-08,317,134,0
50828,12,6,21-10-08,382,81,0
50828,12,90,21-10-08,117,118,0
50828,12,105,21-10-08,273,116,0
50829,21,57,20-02-05,374,75,0
50829,21,67,20-02-05,323,122,0
50829,21,54,20-02-05,212,24,0
50830,24,6,15-05-05,321,93,0
50831,7,96,4/4/10,261,50,0
50832,21,39,20-02-08,266,46,0
50832,21,23,20-02-08,350,144,0
50833,29,31,21-12-05,360,135,0
50833,29,12,21-12-05,292,134,0
50834,38,46,6/1/10,175,129,0
50835,33,75,27-11-05,321,43,0
50835,33,12,27-11-05,380,113,0
50835,33,79,27-11-05,138,110,0
50836,33,22,27-11-06,246,22,0
50837,33,78,27-11-07,310,161,0
50837,33,66,27-11-07,372,163,0
50837,33,33,27-11-07,100,180,0
50838,16,105,28-05-09,398,199,0
50839,16,48,28-05-08,178,157,0
50840,16,15,28-05-06,395,182,0
50840,16,76,28-05-06,224,70,0
50840,16,79,28-05-06,138,37,0
50840,16,95,28-05-06,285,129,0
50840,16,83,28-05-06,181,74,0
50841,16,49,28-05-05,108,52,0
50841,16,89,28-05-05,374,78,0
50842,33,60,27-11-08,202,29,0
50842,33,28,27-11-08,179,135,0
50843,40,16,14-02-05,229,172,0
50843,40,8,14-02-05,116,148,0
50844,12,61,2/9/10,198,163,0
50844,12,34,2/9/10,396,190,0
50845,6,93,23-03-08,162,35,0
50846,14,13,22-03-06,238,185,0
50847,24,20,15-05-08,210,180,0
50848,29,89,9/5/08,363,133,0
50849,29,105,9/5/09,264,14,0
50850,3,86,22-01-06,286,129,0
50850,3,36,22-01-06,349,79,0
50851,29,78,9/5/07,110,146,0
50852,29,15,9/5/05,289,130,0
50853,10,21,4/10/07,255,175,0
50854,26,29,18-01-08,288,73,0
50855,26,68,18-01-05,181,132,0
50856,26,32,18-01-07,152,20,0
50856,26,15,18-01-07,223,194,0
50857,26,16,18-01-06,389,49,0
50858,4,78,10/10/07,374,34,0
50858,4,56,10/10/07,119,141,0
50859,19,8,17-02-05,323,132,0
50860,21,47,5/8/08,140,94,0
50861,21,73,9/4/08,254,191,0
50862,21,83,9/4/05,283,194,0
50863,6,69,23-03-06,369,177,0
50864,21,79,9/4/07,322,111,0
50864,21,99,9/4/07,284,134,0
50865,21,45,9/4/06,308,96,0
50866,17,91,21-10-05,278,125,0
50867,4,28,14-11-09,264,176,0
50868,1,73,29-10-09,176,129,0
50869,1,94,29-10-08,164,35,0
50870,1,96,29-10-05,187,128,0
50871,1,19,29-10-07,122,123,0
50871,1,10,29-10-07,379,176,0
50872,1,14,29-10-06,373,113,0
50872,1,58,29-10-06,267,128,0
50873,34,19,3/9/06,330,189,0
50874,31,94,28-04-09,355,119,0
50874,31,78,28-04-09,363,29,0
50875,34,87,3/9/05,211,16,0
50876,2,58,12/7/10,330,57,0
50877,4,9,10/10/09,142,35,0
50878,6,96,26-10-06,183,48,0
50879,2,42,16-07-09,150,132,0
50880,31,94,12/2/10,287,29,0
50880,31,92,12/2/10,308,95,0
50880,31,87,12/2/10,248,138,0
50880,31,47,12/2/10,387,49,0
50881,38,81,15-03-10,388,23,0
50882,16,7,23-01-06,336,167,0
50883,11,7,7/9/09,301,61,0
50883,11,90,7/9/09,226,158,0
50884,11,93,7/9/08,351,187,0
50885,21,76,5/2/10,383,178,0
50886,11,52,7/9/05,165,30,0
50886,11,69,7/9/05,259,126,0
50887,33,51,25-06-09,286,104,0
50887,33,95,25-06-09,271,113,0
50887,33,92,25-06-09,282,128,0
50888,39,36,20-05-10,322,52,0
50889,24,101,2/11/07,386,193,0
50890,24,12,2/11/06,319,117,0
50891,33,7,12/5/05,367,200,0
50891,33,75,12/5/05,304,87,0
50892,24,105,11/4/10,190,153,0
50892,24,17,11/4/10,300,66,0
50892,24,90,11/4/10,314,28,0
50893,27,1,1/4/06,316,168,0
50894,33,34,12/5/06,367,99,0
50894,33,63,12/5/06,380,196,0
50895,33,19,12/5/09,258,32,0
50896,33,79,12/5/08,356,71,0
50897,19,27,16-06-05,197,112,0
50897,19,61,16-06-05,233,176,0
50897,19,49,16-06-05,367,147,0
50897,19,67,16-06-05,193,130,0
50898,24,24,2/11/09,299,83,0
50898,24,82,2/11/09,212,54,0
50899,19,88,16-06-07,314,28,0
50900,19,55,12/10/07,325,76,0
50901,19,81,12/10/06,355,185,0
50902,23,85,24-09-05,337,174,0
50902,23,102,24-09-05,262,195,0
50902,23,65,24-09-05,373,125,0
50903,24,35,12/6/07,215,31,0
50903,24,72,12/6/07,148,74,0
50903,24,56,12/6/07,211,85,0
50904,39,23,13-05-06,233,98,0
50905,39,33,13-05-07,364,158,0
50906,39,29,13-05-08,232,144,0
50907,23,61,24-09-09,178,136,0
50907,23,16,24-09-09,127,15,0
50908,11,24,6/7/05,398,25,0
50908,11,86,6/7/05,292,62,0
50909,24,21,22-01-08,220,154,0
50909,24,17,22-01-08,373,199,0
50910,3,74,27-02-07,320,178,0
50911,3,84,27-02-05,130,192,0
50912,24,10,22-01-05,194,17,0
50912,24,60,22-01-05,275,190,0
50913,24,103,22-01-07,275,53,0
50914,12,39,18-12-07,235,60,0
50914,12,22,18-12-07,272,108,0
50914,12,10,18-12-07,342,33,0
50915,5,49,20-02-08,100,111,0
50916,8,54,13-02-10,257,10,0
50916,8,68,13-02-10,353,155,0
50917,34,39,31-12-09,317,115,0
50918,14,94,7/2/10,220,151,0
50919,7,53,28-03-10,363,66,0
50920,25,67,13-08-07,110,53,0
50920,25,69,13-08-07,157,96,0
50920,25,64,13-08-07,201,171,0
50921,22,23,11/10/08,352,168,0
50921,22,85,11/10/08,141,200,0
50922,16,58,4/10/08,108,42,0
50922,16,93,4/10/08,305,149,0
50922,16,48,4/10/08,196,46,0
50922,16,46,4/10/08,130,151,0
50923,22,38,11/10/06,363,28,0
50924,22,38,11/10/07,169,45,0
50925,25,77,13-08-08,167,128,0
50925,25,38,13-08-08,272,56,0
50926,24,84,8/8/06,317,75,0
50927,26,19,10/5/10,360,127,0
50927,26,89,10/5/10,249,106,0
50928,36,18,2/1/09,361,44,0
50928,36,91,2/1/09,255,147,0
50928,36,20,2/1/09,323,117,0
50929,36,43,2/1/08,284,156,0
50929,36,62,2/1/08,150,83,0
50929,36,91,2/1/08,306,170,0
50930,29,35,19-12-05,228,52,0
50930,29,54,19-12-05,298,65,0
50930,29,95,19-12-05,309,195,0
50931,6,35,17-05-08,354,185,0
50931,6,74,17-05-08,216,63,0
50932,17,63,4/7/06,114,137,0
50933,17,79,4/7/07,273,16,0
50933,17,51,4/7/07,131,50,0
50934,20,78,16-08-08,129,140,0
50935,20,94,16-08-09,387,11,0
50936,28,9,16-03-07,183,24,0
50936,28,45,16-03-07,148,158,0
50937,30,28,11/9/10,140,141,0
50938,28,69,16-03-05,209,106,0
50939,6,84,17-05-05,369,200,0
50939,6,10,17-05-05,183,146,0
50939,6,45,17-05-05,210,39,0
50940,6,56,17-05-07,398,27,0
50941,6,98,17-05-06,254,22,0
50942,9,20,5/10/10,174,77,0
50942,9,67,5/10/10,252,181,0
50942,9,45,5/10/10,301,31,0
50943,37,79,14-01-06,100,83,0
50944,5,8,10/7/09,400,42,0
50945,39,105,25-03-10,335,151,0
50945,39,77,25-03-10,174,58,0
50946,22,53,25-08-10,354,86,0
50946,22,94,25-08-10,262,15,0
50947,3,7,7/11/08,265,99,0
