InvoiceID;CustID;SalesDate;ProdID;Amt;Qty;ShippingMethod;ShippingCost;PaymentMethod;OrderMethod;OrderDate;discounted;Sales By
53710;36;01/03/08;28;153;98;;;;;;0;TPC-W
53711;1;06/07/07;103;178;164;;;;;;0;TPC-W
53711;1;06/07/07;97;322;13;;;;;;0;TPC-W
53712;7;07/01/05;64;309;76;;;;;;0;TPC-W
53713;7;07/01/07;35;248;94;;;;;;0;TPC-W
53714;19;28/05/10;81;203;54;;;;;;0;TPC-W
53715;13;05/03/09;46;348;90;;;;;;0;TPC-W
53715;13;05/03/09;12;398;10;;;;;;0;TPC-W
53716;2;30/01/08;29;293;123;;;;;;0;TPC-W
53717;2;30/01/09;32;161;172;;;;;;0;TPC-W
53717;2;30/01/09;28;126;171;;;;;;0;TPC-W
53718;17;10/02/10;58;357;72;;;;;;0;TPC-W
53718;17;10/02/10;4;287;51;;;;;;0;TPC-W
53719;2;30/01/06;65;347;34;;;;;;0;TPC-W
53720;2;30/01/07;76;189;162;;;;;;0;TPC-W
53721;13;05/03/05;14;202;103;;;;;;0;TPC-W
53722;13;05/03/07;41;110;121;;;;;;0;TPC-W
53723;13;05/03/06;12;388;111;;;;;;0;TPC-W
53723;13;05/03/06;97;129;127;;;;;;0;TPC-W
53724;34;13/06/09;100;357;62;;;;;;0;TPC-W
53725;37;03/10/07;57;176;35;;;;;;0;TPC-W
53725;37;03/10/07;18;230;44;;;;;;0;TPC-W
53726;9;24/11/06;89;309;107;;;;;;0;TPC-W
53726;9;24/11/06;85;195;10;;;;;;0;TPC-W
53726;9;24/11/06;9;178;96;;;;;;0;TPC-W
53726;9;24/11/06;66;216;20;;;;;;0;TPC-W
53726;9;24/11/06;42;275;129;;;;;;0;TPC-W
53727;24;13/04/08;97;112;200;;;;;;0;TPC-W
53728;34;13/06/05;65;382;96;;;;;;0;TPC-W
53729;34;13/06/06;25;173;146;;;;;;0;TPC-W
53729;34;13/06/06;16;238;196;;;;;;0;TPC-W
53730;24;30/12/08;17;230;92;;;;;;0;TPC-W
53730;24;30/12/08;54;356;163;;;;;;0;TPC-W
53731;7;22/03/08;30;351;165;;;;;;0;TPC-W
53732;7;22/03/09;71;112;65;;;;;;0;TPC-W
53733;23;23/02/07;13;271;121;;;;;;0;TPC-W
53734;23;23/02/09;16;202;129;;;;;;0;TPC-W
53734;23;23/02/09;54;292;134;;;;;;0;TPC-W
53735;7;22/03/05;29;175;158;;;;;;0;TPC-W
53735;7;22/03/05;30;234;116;;;;;;0;TPC-W
53735;7;22/03/05;39;219;107;;;;;;0;TPC-W
53735;7;22/03/05;81;399;164;;;;;;0;TPC-W
53735;7;22/03/05;64;274;131;;;;;;0;TPC-W
53736;7;22/03/07;30;160;105;;;;;;0;TPC-W
53736;7;22/03/07;42;347;150;;;;;;0;TPC-W
53736;7;22/03/07;89;270;120;;;;;;0;TPC-W
53736;7;22/03/07;70;183;173;;;;;;0;TPC-W
53737;18;02/10/05;49;334;24;;;;;;0;TPC-W
53738;18;02/10/07;59;111;18;;;;;;0;TPC-W
53738;18;02/10/07;33;323;181;;;;;;0;TPC-W
53739;18;02/10/06;84;373;197;;;;;;0;TPC-W
53739;18;02/10/06;67;385;37;;;;;;0;TPC-W
53740;28;05/03/09;66;392;70;;;;;;0;TPC-W
53740;28;05/03/09;67;245;68;;;;;;0;TPC-W
53741;18;02/10/08;99;399;55;;;;;;0;TPC-W
53742;34;02/04/05;95;111;157;;;;;;0;TPC-W
53742;34;02/04/05;62;103;123;;;;;;0;TPC-W
53743;14;23/03/06;82;179;133;;;;;;0;TPC-W
53743;14;23/03/06;102;160;19;;;;;;0;TPC-W
53743;14;23/03/06;22;354;60;;;;;;0;TPC-W
53744;14;23/03/07;48;286;127;;;;;;0;TPC-W
53744;14;23/03/07;55;358;68;;;;;;0;TPC-W
53745;27;10/12/07;39;346;90;;;;;;0;TPC-W
53746;27;10/12/05;69;245;130;;;;;;0;TPC-W
53747;27;10/12/08;12;176;196;;;;;;0;TPC-W
53747;27;10/12/08;100;238;54;;;;;;0;TPC-W
53748;33;14/04/07;14;391;11;;;;;;0;TPC-W
53748;33;14/04/07;98;292;98;;;;;;0;TPC-W
53748;33;14/04/07;40;209;85;;;;;;0;TPC-W
53749;14;23/03/08;57;375;85;;;;;;0;TPC-W
53749;14;23/03/08;63;387;60;;;;;;0;TPC-W
53749;14;23/03/08;17;188;184;;;;;;0;TPC-W
53750;14;23/03/09;96;210;185;;;;;;0;TPC-W
53751;40;22/03/09;65;343;122;;;;;;0;TPC-W
53752;30;09/05/08;50;386;199;;;;;;0;TPC-W
53752;30;09/05/08;42;272;32;;;;;;0;TPC-W
53753;30;09/05/09;23;115;73;;;;;;0;TPC-W
53754;7;02/09/08;8;162;53;;;;;;0;TPC-W
53755;7;02/09/09;22;107;101;;;;;;0;TPC-W
53755;7;02/09/09;4;390;17;;;;;;0;TPC-W
53756;38;19/07/10;50;105;76;;;;;;0;TPC-W
53756;38;19/07/10;48;263;42;;;;;;0;TPC-W
53756;38;19/07/10;22;116;107;;;;;;0;TPC-W
53757;29;21/07/10;20;334;49;;;;;;0;TPC-W
53758;30;09/05/06;15;142;111;;;;;;0;TPC-W
53759;7;02/09/05;2;245;120;;;;;;0;TPC-W
53760;6;31/12/05;43;249;70;;;;;;0;TPC-W
53761;6;31/12/07;72;300;150;;;;;;0;TPC-W
53762;6;31/12/06;44;215;54;;;;;;0;TPC-W
53763;6;31/12/09;29;204;44;;;;;;0;TPC-W
53763;6;31/12/09;42;250;133;;;;;;0;TPC-W
53764;6;31/12/08;74;116;15;;;;;;0;TPC-W
53765;18;14/02/10;16;155;28;;;;;;0;TPC-W
53766;12;10/03/10;32;106;173;;;;;;0;TPC-W
53767;14;09/08/09;15;199;79;;;;;;0;TPC-W
53768;24;20/09/10;59;233;198;;;;;;0;TPC-W
53768;24;20/09/10;82;373;162;;;;;;0;TPC-W
53769;5;04/02/10;42;395;20;;;;;;0;TPC-W
53769;5;04/02/10;26;106;50;;;;;;0;TPC-W
53770;14;09/08/07;15;392;41;;;;;;0;TPC-W
53771;14;09/08/06;5;248;21;;;;;;0;TPC-W
53771;14;09/08/06;62;359;31;;;;;;0;TPC-W
53772;14;09/08/05;62;387;40;;;;;;0;TPC-W
53772;14;09/08/05;38;148;175;;;;;;0;TPC-W
53772;14;09/08/05;11;333;102;;;;;;0;TPC-W
53773;12;26/09/08;30;340;181;;;;;;0;TPC-W
53774;16;03/01/08;76;125;157;;;;;;0;TPC-W
53775;34;23/02/06;83;388;188;;;;;;0;TPC-W
53776;3;27/03/07;14;145;130;;;;;;0;TPC-W
53777;34;27/01/05;103;175;49;;;;;;0;TPC-W
53777;34;27/01/05;92;333;114;;;;;;0;TPC-W
53777;34;27/01/05;81;391;146;;;;;;0;TPC-W
53778;3;30/09/06;42;189;136;;;;;;0;TPC-W
53779;34;27/01/07;81;282;161;;;;;;0;TPC-W
53780;5;18/03/05;43;251;12;;;;;;0;TPC-W
53780;5;18/03/05;82;140;48;;;;;;0;TPC-W
53781;5;18/03/07;68;108;178;;;;;;0;TPC-W
53782;5;17/02/06;7;181;132;;;;;;0;TPC-W
53783;34;27/01/08;82;159;156;;;;;;0;TPC-W
53784;36;19/04/10;18;156;145;;;;;;0;TPC-W
53785;19;04/03/10;98;307;170;;;;;;0;TPC-W
53786;11;07/10/05;88;396;179;;;;;;0;TPC-W
53786;11;07/10/05;33;127;91;;;;;;0;TPC-W
53787;11;07/10/07;80;153;176;;;;;;0;TPC-W
53787;11;07/10/07;55;361;73;;;;;;0;TPC-W
53788;11;07/10/09;2;141;148;;;;;;0;TPC-W
53788;11;07/10/09;63;211;39;;;;;;0;TPC-W
53789;14;02/01/10;33;191;20;;;;;;0;TPC-W
53790;18;18/07/09;75;149;94;;;;;;0;TPC-W
53790;18;18/07/09;26;327;51;;;;;;0;TPC-W
53790;18;18/07/09;46;295;127;;;;;;0;TPC-W
53791;29;30/03/08;6;159;155;;;;;;0;TPC-W
53792;29;30/03/09;54;296;170;;;;;;0;TPC-W
53793;15;25/03/08;8;215;99;;;;;;0;TPC-W
53794;8;24/06/08;70;174;115;;;;;;0;TPC-W
53794;8;24/06/08;79;199;43;;;;;;0;TPC-W
53795;29;30/03/06;33;391;188;;;;;;0;TPC-W
53796;18;18/07/07;23;366;175;;;;;;0;TPC-W
53797;7;18/06/08;64;110;61;;;;;;0;TPC-W
53798;18;18/07/05;81;133;95;;;;;;0;TPC-W
53798;18;18/07/05;35;167;45;;;;;;0;TPC-W
53799;27;04/06/06;32;242;91;;;;;;0;TPC-W
53800;27;04/06/07;78;339;111;;;;;;0;TPC-W
53801;27;04/06/09;55;245;39;;;;;;0;TPC-W
53802;9;25/08/07;68;350;118;;;;;;0;TPC-W
53802;9;25/08/07;26;359;163;;;;;;0;TPC-W
53802;9;25/08/07;72;208;43;;;;;;0;TPC-W
53803;9;25/08/08;48;170;125;;;;;;0;TPC-W
53804;9;25/08/09;102;297;45;;;;;;0;TPC-W
53805;8;24/06/06;88;189;10;;;;;;0;TPC-W
53805;8;24/06/06;13;153;192;;;;;;0;TPC-W
53805;8;24/06/06;86;359;181;;;;;;0;TPC-W
53805;8;24/06/06;56;263;129;;;;;;0;TPC-W
53806;3;03/12/05;44;169;83;;;;;;0;TPC-W
53807;36;04/02/10;52;106;93;;;;;;0;TPC-W
53808;6;14/11/08;93;279;59;;;;;;0;TPC-W
53808;6;14/11/08;34;156;105;;;;;;0;TPC-W
53809;4;21/05/10;91;224;92;;;;;;0;TPC-W
53810;37;01/12/06;18;393;114;;;;;;0;TPC-W
53811;3;03/12/09;65;124;91;;;;;;0;TPC-W
53811;3;03/12/09;43;122;84;;;;;;0;TPC-W
53812;3;03/12/08;25;145;168;;;;;;0;TPC-W
53812;3;03/12/08;48;108;141;;;;;;0;TPC-W
53813;30;30/01/06;75;120;61;;;;;;0;TPC-W
53814;15;22/10/05;49;214;147;;;;;;0;TPC-W
53815;37;12/01/09;53;314;140;;;;;;0;TPC-W
53816;37;12/01/08;43;226;86;;;;;;0;TPC-W
53817;7;21/12/06;39;190;59;;;;;;0;TPC-W
53817;7;21/12/06;15;351;23;;;;;;0;TPC-W
53817;7;21/12/06;88;370;79;;;;;;0;TPC-W
53817;7;21/12/06;57;363;29;;;;;;0;TPC-W
53818;37;12/01/05;74;150;167;;;;;;0;TPC-W
53818;37;12/01/05;91;130;143;;;;;;0;TPC-W
53818;37;12/01/05;8;237;89;;;;;;0;TPC-W
53818;37;12/01/05;3;203;155;;;;;;0;TPC-W
53819;7;21/12/08;22;186;75;;;;;;0;TPC-W
53820;35;17/07/06;103;308;125;;;;;;0;TPC-W
53820;35;17/07/06;16;289;113;;;;;;0;TPC-W
53820;35;17/07/06;12;153;15;;;;;;0;TPC-W
53821;37;12/01/06;57;126;193;;;;;;0;TPC-W
53822;38;25/01/05;34;326;49;;;;;;0;TPC-W
53823;38;23/01/08;17;162;152;;;;;;0;TPC-W
53824;7;22/07/05;79;219;99;;;;;;0;TPC-W
53825;8;14/08/09;95;236;166;;;;;;0;TPC-W
53825;8;14/08/09;19;214;193;;;;;;0;TPC-W
53826;8;14/08/08;39;189;196;;;;;;0;TPC-W
53826;8;14/08/08;54;340;94;;;;;;0;TPC-W
53826;8;14/08/08;41;131;129;;;;;;0;TPC-W
53826;8;14/08/08;89;164;120;;;;;;0;TPC-W
53827;36;06/01/10;84;100;163;;;;;;0;TPC-W
53827;36;06/01/10;50;316;134;;;;;;0;TPC-W
53828;9;25/11/07;41;169;195;;;;;;0;TPC-W
53829;15;13/01/10;9;342;163;;;;;;0;TPC-W
53829;15;13/01/10;90;152;109;;;;;;0;TPC-W
53830;8;14/08/07;81;196;125;;;;;;0;TPC-W
53830;8;14/08/07;74;241;170;;;;;;0;TPC-W
53830;8;14/08/07;10;257;15;;;;;;0;TPC-W
53831;7;22/07/09;74;271;32;;;;;;0;TPC-W
53831;7;22/07/09;29;160;128;;;;;;0;TPC-W
53832;8;14/08/05;44;102;175;;;;;;0;TPC-W
53833;24;20/06/10;56;202;135;;;;;;0;TPC-W
53834;18;19/11/06;32;298;85;;;;;;0;TPC-W
53835;18;19/11/07;91;385;59;;;;;;0;TPC-W
53835;18;19/11/07;40;189;111;;;;;;0;TPC-W
53836;18;19/11/08;35;307;16;;;;;;0;TPC-W
53837;18;19/11/09;78;326;111;;;;;;0;TPC-W
53838;20;17/02/09;57;200;155;;;;;;0;TPC-W
53839;2;09/01/08;83;253;91;;;;;;0;TPC-W
53839;2;09/01/08;78;159;79;;;;;;0;TPC-W
53840;4;31/01/09;19;105;104;;;;;;0;TPC-W
53841;6;01/06/08;32;201;99;;;;;;0;TPC-W
53842;1;30/12/05;50;274;107;;;;;;0;TPC-W
53843;1;30/12/07;55;325;21;;;;;;0;TPC-W
53843;1;30/12/07;102;245;25;;;;;;0;TPC-W
53843;1;30/12/07;59;206;124;;;;;;0;TPC-W
53844;8;29/04/08;24;243;182;;;;;;0;TPC-W
53844;8;29/04/08;25;277;168;;;;;;0;TPC-W
53845;8;29/04/07;65;230;10;;;;;;0;TPC-W
53846;1;30/12/08;42;367;117;;;;;;0;TPC-W
53846;1;30/12/08;87;137;168;;;;;;0;TPC-W
53846;1;30/12/08;54;118;168;;;;;;0;TPC-W
53847;29;07/10/09;44;143;139;;;;;;0;TPC-W
53848;20;17/02/05;87;167;36;;;;;;0;TPC-W
53848;20;17/02/05;74;234;143;;;;;;0;TPC-W
53848;20;17/02/05;34;226;173;;;;;;0;TPC-W
53849;8;30/12/08;94;361;61;;;;;;0;TPC-W
53850;6;01/06/05;73;156;188;;;;;;0;TPC-W
53851;20;17/02/06;60;205;86;;;;;;0;TPC-W
53852;33;15/05/08;86;229;178;;;;;;0;TPC-W
53853;20;31/08/06;92;177;81;;;;;;0;TPC-W
53854;37;10/06/10;46;263;59;;;;;;0;TPC-W
53854;37;10/06/10;21;187;192;;;;;;0;TPC-W
53855;14;14/09/08;93;163;106;;;;;;0;TPC-W
53855;14;14/09/08;5;214;105;;;;;;0;TPC-W
53856;31;15/12/08;8;325;116;;;;;;0;TPC-W
53857;2;01/07/06;47;167;177;;;;;;0;TPC-W
53857;2;01/07/06;97;285;130;;;;;;0;TPC-W
53857;2;01/07/06;52;143;200;;;;;;0;TPC-W
53858;2;01/07/05;83;323;16;;;;;;0;TPC-W
53859;32;13/12/08;78;289;66;;;;;;0;TPC-W
53860;2;01/07/09;80;278;41;;;;;;0;TPC-W
53861;2;13/04/06;57;232;124;;;;;;0;TPC-W
53861;2;13/04/06;37;233;36;;;;;;0;TPC-W
53861;2;13/04/06;20;338;194;;;;;;0;TPC-W
53862;20;31/05/05;69;173;199;;;;;;0;TPC-W
53863;20;31/05/06;26;324;30;;;;;;0;TPC-W
53863;20;31/05/06;80;188;65;;;;;;0;TPC-W
53864;20;31/05/07;20;233;177;;;;;;0;TPC-W
53865;15;14/12/06;50;225;174;;;;;;0;TPC-W
53865;15;14/12/06;19;137;62;;;;;;0;TPC-W
53866;20;31/05/08;96;188;49;;;;;;0;TPC-W
53867;20;31/05/09;104;281;178;;;;;;0;TPC-W
53867;20;31/05/09;57;130;112;;;;;;0;TPC-W
53868;2;13/04/08;49;324;168;;;;;;0;TPC-W
53868;2;13/04/08;103;165;110;;;;;;0;TPC-W
53869;2;09/01/05;47;343;51;;;;;;0;TPC-W
53870;32;05/11/05;18;156;117;;;;;;0;TPC-W
53871;32;05/11/07;55;360;131;;;;;;0;TPC-W
53872;32;05/11/06;83;284;34;;;;;;0;TPC-W
53873;29;27/03/07;31;117;34;;;;;;0;TPC-W
53874;29;27/03/08;67;161;45;;;;;;0;TPC-W
53874;29;27/03/08;45;332;43;;;;;;0;TPC-W
53875;29;27/03/09;60;195;18;;;;;;0;TPC-W
53875;29;27/03/09;54;217;168;;;;;;0;TPC-W
53875;29;27/03/09;95;361;186;;;;;;0;TPC-W
53876;2;09/01/07;88;313;87;;;;;;0;TPC-W
53877;10;09/12/07;97;342;61;;;;;;0;TPC-W
53877;10;09/12/07;9;316;117;;;;;;0;TPC-W
53878;37;29/09/08;76;368;125;;;;;;0;TPC-W
53879;7;07/03/10;34;138;128;;;;;;0;TPC-W
53879;7;07/03/10;32;221;107;;;;;;0;TPC-W
53880;19;02/04/09;44;212;200;;;;;;0;TPC-W
53880;19;02/04/09;105;108;103;;;;;;0;TPC-W
53880;19;02/04/09;7;277;120;;;;;;0;TPC-W
53881;19;06/11/09;61;345;188;;;;;;0;TPC-W
53882;19;06/11/08;80;273;98;;;;;;0;TPC-W
53882;19;06/11/08;32;260;38;;;;;;0;TPC-W
53883;9;29/07/09;47;162;112;;;;;;0;TPC-W
53884;9;29/07/08;78;191;18;;;;;;0;TPC-W
53885;9;29/07/05;84;166;108;;;;;;0;TPC-W
53886;9;29/07/06;20;341;146;;;;;;0;TPC-W
53887;34;28/07/07;35;122;31;;;;;;0;TPC-W
53887;34;28/07/07;39;168;68;;;;;;0;TPC-W
53887;34;28/07/07;78;343;125;;;;;;0;TPC-W
53888;19;06/11/05;30;283;21;;;;;;0;TPC-W
53888;19;06/11/05;40;353;21;;;;;;0;TPC-W
53889;19;02/04/06;10;356;133;;;;;;0;TPC-W
53890;24;31/12/08;87;156;117;;;;;;0;TPC-W
53890;24;31/12/08;30;146;70;;;;;;0;TPC-W
53890;24;31/12/08;83;344;44;;;;;;0;TPC-W
53891;24;31/12/09;69;270;26;;;;;;0;TPC-W
53891;24;31/12/09;94;225;109;;;;;;0;TPC-W
53891;24;31/12/09;20;291;113;;;;;;0;TPC-W
53892;3;07/01/05;38;241;150;;;;;;0;TPC-W
53893;24;31/12/05;36;243;77;;;;;;0;TPC-W
53893;24;31/12/05;65;306;58;;;;;;0;TPC-W
53894;3;07/01/07;19;285;169;;;;;;0;TPC-W
53895;24;31/12/07;46;187;63;;;;;;0;TPC-W
53895;24;31/12/07;10;300;196;;;;;;0;TPC-W
53896;6;08/05/10;73;183;119;;;;;;0;TPC-W
53897;20;10/08/10;97;375;58;;;;;;0;TPC-W
53898;35;21/12/05;55;113;38;;;;;;0;TPC-W
53898;35;21/12/05;74;349;27;;;;;;0;TPC-W
53899;35;21/12/07;101;193;50;;;;;;0;TPC-W
53899;35;21/12/07;90;336;93;;;;;;0;TPC-W
53899;35;21/12/07;69;191;191;;;;;;0;TPC-W
53900;35;21/12/06;43;134;12;;;;;;0;TPC-W
53900;35;21/12/06;72;341;134;;;;;;0;TPC-W
53900;35;21/12/06;53;208;80;;;;;;0;TPC-W
53901;26;03/01/08;13;281;16;;;;;;0;TPC-W
53902;16;31/03/09;37;379;49;;;;;;0;TPC-W
53902;16;31/03/09;41;313;192;;;;;;0;TPC-W
53903;23;20/11/09;48;293;193;;;;;;0;TPC-W
53904;23;20/11/06;52;241;156;;;;;;0;TPC-W
53905;16;31/03/06;23;171;135;;;;;;0;TPC-W
53906;26;03/01/07;104;252;64;;;;;;0;TPC-W
53907;23;20/11/05;6;264;189;;;;;;0;TPC-W
53907;23;20/11/05;82;189;46;;;;;;0;TPC-W
53907;23;20/11/05;53;145;55;;;;;;0;TPC-W
53907;23;20/11/05;85;310;72;;;;;;0;TPC-W
53908;35;21/12/09;98;276;166;;;;;;0;TPC-W
53908;35;21/12/09;64;346;54;;;;;;0;TPC-W
53908;35;21/12/09;77;274;108;;;;;;0;TPC-W
53909;11;04/04/10;18;258;106;;;;;;0;TPC-W
53910;34;14/03/05;77;229;42;;;;;;0;TPC-W
53911;34;14/03/06;58;193;20;;;;;;0;TPC-W
53911;34;14/03/06;89;322;38;;;;;;0;TPC-W
53912;34;29/12/09;55;284;31;;;;;;0;TPC-W
53913;34;14/03/08;17;274;67;;;;;;0;TPC-W
53914;34;29/12/07;85;291;114;;;;;;0;TPC-W
53914;34;29/12/07;24;375;99;;;;;;0;TPC-W
53915;11;22/10/10;46;202;128;;;;;;0;TPC-W
53915;11;22/10/10;97;192;109;;;;;;0;TPC-W
53915;11;22/10/10;20;324;183;;;;;;0;TPC-W
53915;11;22/10/10;3;274;101;;;;;;0;TPC-W
53916;1;25/01/09;39;275;38;;;;;;0;TPC-W
53916;1;25/01/09;84;119;144;;;;;;0;TPC-W
53917;29;01/06/06;26;136;92;;;;;;0;TPC-W
53918;29;01/06/09;24;268;62;;;;;;0;TPC-W
53919;29;01/06/08;33;119;74;;;;;;0;TPC-W
53920;22;20/08/05;74;287;155;;;;;;0;TPC-W
53920;22;20/08/05;37;300;21;;;;;;0;TPC-W
53920;22;20/08/05;24;356;35;;;;;;0;TPC-W
53921;2;28/09/07;23;242;116;;;;;;0;TPC-W
53922;2;28/09/06;19;377;117;;;;;;0;TPC-W
53923;13;21/08/08;83;231;148;;;;;;0;TPC-W
53924;13;21/08/09;7;372;66;;;;;;0;TPC-W
53924;13;21/08/09;81;269;32;;;;;;0;TPC-W
53925;16;27/09/10;52;392;84;;;;;;0;TPC-W
53926;13;21/08/06;64;328;169;;;;;;0;TPC-W
53926;13;21/08/06;78;258;82;;;;;;0;TPC-W
53926;13;21/08/06;103;245;167;;;;;;0;TPC-W
53927;20;09/04/05;60;335;50;;;;;;0;TPC-W
53927;20;09/04/05;66;342;127;;;;;;0;TPC-W
53928;20;09/04/06;100;215;165;;;;;;0;TPC-W
53929;2;28/09/08;4;140;159;;;;;;0;TPC-W
53930;20;17/06/05;3;299;95;;;;;;0;TPC-W
53931;20;17/06/07;7;148;100;;;;;;0;TPC-W
53932;20;17/06/06;2;123;59;;;;;;0;TPC-W
53932;20;17/06/06;52;242;39;;;;;;0;TPC-W
53932;20;17/06/06;43;322;65;;;;;;0;TPC-W
53933;29;16/06/05;88;161;181;;;;;;0;TPC-W
53934;37;13/08/09;30;257;50;;;;;;0;TPC-W
53934;37;13/08/09;11;367;44;;;;;;0;TPC-W
53934;37;13/08/09;18;102;156;;;;;;0;TPC-W
53935;37;13/08/08;52;368;69;;;;;;0;TPC-W
53936;37;13/08/07;14;370;56;;;;;;0;TPC-W
53936;37;13/08/07;11;126;26;;;;;;0;TPC-W
53937;37;13/08/06;21;118;194;;;;;;0;TPC-W
53938;12;22/11/08;22;280;192;;;;;;0;TPC-W
53939;15;17/05/09;88;278;34;;;;;;0;TPC-W
53940;40;02/12/06;97;127;158;;;;;;0;TPC-W
53941;37;31/05/09;16;168;73;;;;;;0;TPC-W
53942;14;15/12/07;72;389;154;;;;;;0;TPC-W
53942;14;15/12/07;87;174;72;;;;;;0;TPC-W
53942;14;15/12/07;90;141;15;;;;;;0;TPC-W
53943;40;02/12/05;84;336;145;;;;;;0;TPC-W
53943;40;02/12/05;64;188;88;;;;;;0;TPC-W
53944;14;15/12/09;28;188;107;;;;;;0;TPC-W
53944;14;15/12/09;17;204;41;;;;;;0;TPC-W
53945;37;31/05/05;66;361;21;;;;;;0;TPC-W
53945;37;31/05/05;76;298;148;;;;;;0;TPC-W
53945;37;31/05/05;73;386;121;;;;;;0;TPC-W
53946;40;02/12/08;5;119;178;;;;;;0;TPC-W
53947;37;31/05/07;82;210;89;;;;;;0;TPC-W
53948;12;22/11/05;48;132;110;;;;;;0;TPC-W
53949;15;17/05/06;59;102;27;;;;;;0;TPC-W
53950;12;22/11/07;74;151;162;;;;;;0;TPC-W
53950;12;22/11/07;16;297;63;;;;;;0;TPC-W
53951;23;24/05/05;80;234;73;;;;;;0;TPC-W
53951;23;24/05/05;91;269;45;;;;;;0;TPC-W
53951;23;24/05/05;60;277;42;;;;;;0;TPC-W
53952;12;03/02/05;5;135;132;;;;;;0;TPC-W
53952;12;03/02/05;24;191;199;;;;;;0;TPC-W
53952;12;03/02/05;30;351;190;;;;;;0;TPC-W
53953;30;08/02/10;59;209;79;;;;;;0;TPC-W
53954;16;27/10/10;51;260;124;;;;;;0;TPC-W
53954;16;27/10/10;8;353;25;;;;;;0;TPC-W
53955;2;10/07/07;42;368;77;;;;;;0;TPC-W
53955;2;10/07/07;4;355;83;;;;;;0;TPC-W
53955;2;10/07/07;87;195;63;;;;;;0;TPC-W
53956;2;10/07/08;18;130;156;;;;;;0;TPC-W
53957;23;24/05/09;60;370;28;;;;;;0;TPC-W
53958;4;06/11/10;21;270;81;;;;;;0;TPC-W
53959;16;11/12/09;2;396;192;;;;;;0;TPC-W
53960;16;11/12/08;61;316;80;;;;;;0;TPC-W
53961;23;18/04/08;16;264;74;;;;;;0;TPC-W
53962;16;11/12/05;25;354;18;;;;;;0;TPC-W
53962;16;11/12/05;81;368;75;;;;;;0;TPC-W
53962;16;11/12/05;30;148;138;;;;;;0;TPC-W
53963;16;11/12/07;18;290;175;;;;;;0;TPC-W
53964;40;08/01/10;52;206;58;;;;;;0;TPC-W
53964;40;08/01/10;23;163;110;;;;;;0;TPC-W
53965;31;24/04/07;84;313;190;;;;;;0;TPC-W
53966;31;24/04/06;61;155;64;;;;;;0;TPC-W
53967;31;24/04/05;51;293;187;;;;;;0;TPC-W
53968;24;25/07/09;44;328;51;;;;;;0;TPC-W
53969;31;24/04/09;43;220;20;;;;;;0;TPC-W
53969;31;24/04/09;94;169;83;;;;;;0;TPC-W
53970;31;24/04/08;100;251;96;;;;;;0;TPC-W
53970;31;24/04/08;74;357;49;;;;;;0;TPC-W
53970;31;24/04/08;47;246;183;;;;;;0;TPC-W
53971;10;29/12/07;56;286;37;;;;;;0;TPC-W
53972;28;19/12/09;105;400;28;;;;;;0;TPC-W
53972;28;19/12/09;40;164;28;;;;;;0;TPC-W
53973;2;08/09/09;102;179;106;;;;;;0;TPC-W
53974;5;03/03/05;91;183;114;;;;;;0;TPC-W
53974;5;03/03/05;5;122;66;;;;;;0;TPC-W
53975;39;26/08/07;38;184;74;;;;;;0;TPC-W
53975;39;26/08/07;79;246;198;;;;;;0;TPC-W
53975;39;26/08/07;97;183;98;;;;;;0;TPC-W
53975;39;26/08/07;57;100;199;;;;;;0;TPC-W
53976;5;03/03/06;30;343;190;;;;;;0;TPC-W
53976;5;03/03/06;8;326;95;;;;;;0;TPC-W
53976;5;03/03/06;62;126;82;;;;;;0;TPC-W
53976;5;03/03/06;15;291;14;;;;;;0;TPC-W
53977;20;03/01/08;63;132;91;;;;;;0;TPC-W
53977;20;03/01/08;52;100;108;;;;;;0;TPC-W
53978;39;26/08/09;33;309;173;;;;;;0;TPC-W
53978;39;26/08/09;12;113;124;;;;;;0;TPC-W
53979;5;09/01/09;77;255;65;;;;;;0;TPC-W
53979;5;09/01/09;76;358;109;;;;;;0;TPC-W
53979;5;09/01/09;15;279;38;;;;;;0;TPC-W
53980;27;04/09/10;12;289;189;;;;;;0;TPC-W
53980;27;04/09/10;25;284;196;;;;;;0;TPC-W
53981;5;09/01/08;59;164;98;;;;;;0;TPC-W
53981;5;09/01/08;10;258;19;;;;;;0;TPC-W
53982;18;30/11/06;34;225;47;;;;;;0;TPC-W
53983;19;02/02/07;55;248;31;;;;;;0;TPC-W
53983;19;02/02/07;4;350;89;;;;;;0;TPC-W
53984;4;17/11/07;50;132;81;;;;;;0;TPC-W
53985;19;02/02/05;43;294;159;;;;;;0;TPC-W
53986;26;19/01/08;55;106;160;;;;;;0;TPC-W
53987;19;02/02/09;68;302;187;;;;;;0;TPC-W
53988;10;13/04/10;20;137;26;;;;;;0;TPC-W
53989;18;17/06/10;83;196;15;;;;;;0;TPC-W
53990;26;19/01/09;13;112;16;;;;;;0;TPC-W
53991;15;25/03/10;22;320;152;;;;;;0;TPC-W
53991;15;25/03/10;18;164;15;;;;;;0;TPC-W
53992;2;19/11/06;13;193;185;;;;;;0;TPC-W
53992;2;19/11/06;48;289;148;;;;;;0;TPC-W
53993;32;06/02/05;21;148;196;;;;;;0;TPC-W
53994;2;19/11/08;73;308;172;;;;;;0;TPC-W
53994;2;19/11/08;58;255;142;;;;;;0;TPC-W
